player_name,team_name,shot_distance,shot_attempted_flag,shot_made_flag,accuracy,shot_type,league_average
Luka Garza,Minnesota Timberwolves,4,4,2,0.5,2s,0.45
Wendell Moore Jr.,Minnesota Timberwolves,4,1,0,0,2s,0.45
Mike Conley,Minnesota Timberwolves,4,5,0,0,2s,0.45
Nickeil Alexander-Walker,Minnesota Timberwolves,4,7,3,0.43,2s,0.45
Nic Claxton,Brooklyn Nets,4,43,22,0.51,2s,0.45
Day'Ron Sharpe,Brooklyn Nets,4,9,5,0.56,2s,0.45
Kyrie Irving,Brooklyn Nets,4,20,8,0.4,2s,0.45
Royce O'Neale,Brooklyn Nets,4,12,3,0.25,2s,0.45
Ben Simmons,Brooklyn Nets,4,11,4,0.36,2s,0.45
Joe Harris,Brooklyn Nets,4,10,3,0.3,2s,0.45
David Duke Jr.,Brooklyn Nets,4,7,3,0.43,2s,0.45
Edmond Sumner,Brooklyn Nets,4,14,4,0.29,2s,0.45
Patty Mills,Brooklyn Nets,4,2,1,0.5,2s,0.45
Cam Thomas,Brooklyn Nets,4,12,6,0.5,2s,0.45
Kevin Durant,Brooklyn Nets,4,7,4,0.57,2s,0.45
Kessler Edwards,Brooklyn Nets,4,1,0,0,2s,0.45
Seth Curry,Brooklyn Nets,4,8,3,0.38,2s,0.45
T.J. Warren,Brooklyn Nets,4,7,3,0.43,2s,0.45
Yuta Watanabe,Brooklyn Nets,4,2,2,1,2s,0.45
Markieff Morris,Brooklyn Nets,4,1,0,0,2s,0.45
Mikal Bridges,Brooklyn Nets,4,7,4,0.57,2s,0.45
Spencer Dinwiddie,Brooklyn Nets,4,9,4,0.44,2s,0.45
Cameron Johnson,Brooklyn Nets,4,8,5,0.63,2s,0.45
Dru Smith,Brooklyn Nets,4,1,0,0,2s,0.45
Nerlens Noel,Brooklyn Nets,4,1,0,0,2s,0.45
Dorian Finney-Smith,Brooklyn Nets,4,2,1,0.5,2s,0.45
Evan Fournier,New York Knicks,4,4,2,0.5,2s,0.45
Derrick Rose,New York Knicks,4,6,2,0.33,2s,0.45
Jalen Brunson,New York Knicks,4,39,16,0.41,2s,0.45
Julius Randle,New York Knicks,4,22,7,0.32,2s,0.45
RJ Barrett,New York Knicks,4,44,19,0.43,2s,0.45
Mitchell Robinson,New York Knicks,4,5,3,0.6,2s,0.45
Obi Toppin,New York Knicks,4,7,1,0.14,2s,0.45
Immanuel Quickley,New York Knicks,4,25,8,0.32,2s,0.45
Jericho Sims,New York Knicks,4,2,0,0,2s,0.45
Cam Reddish,New York Knicks,4,2,2,1,2s,0.45
Isaiah Hartenstein,New York Knicks,4,8,4,0.5,2s,0.45
Miles McBride,New York Knicks,4,2,0,0,2s,0.45
Svi Mykhailiuk,New York Knicks,4,1,0,0,2s,0.45
Quentin Grimes,New York Knicks,4,6,2,0.33,2s,0.45
Josh Hart,New York Knicks,4,4,0,0,2s,0.45
Wendell Carter Jr.,Orlando Magic,4,25,13,0.52,2s,0.45
Terrence Ross,Orlando Magic,4,5,3,0.6,2s,0.45
Franz Wagner,Orlando Magic,4,71,36,0.51,2s,0.45
Cole Anthony,Orlando Magic,4,22,7,0.32,2s,0.45
Jalen Suggs,Orlando Magic,4,21,8,0.38,2s,0.45
Chuma Okeke,Orlando Magic,4,3,1,0.33,2s,0.45
Paolo Banchero,Orlando Magic,4,57,24,0.42,2s,0.45
Bol Bol,Orlando Magic,4,22,15,0.68,2s,0.45
R.J. Hampton,Orlando Magic,4,4,3,0.75,2s,0.45
Kevon Harris,Orlando Magic,4,6,2,0.33,2s,0.45
Mo Bamba,Orlando Magic,4,4,2,0.5,2s,0.45
Gary Harris,Orlando Magic,4,7,2,0.29,2s,0.45
Markelle Fultz,Orlando Magic,4,42,22,0.52,2s,0.45
Moritz Wagner,Orlando Magic,4,14,3,0.21,2s,0.45
Admiral Schofield,Orlando Magic,4,3,2,0.67,2s,0.45
Caleb Houstan,Orlando Magic,4,1,0,0,2s,0.45
Jonathan Isaac,Orlando Magic,4,1,0,0,2s,0.45
Goga Bitadze,Orlando Magic,4,6,3,0.5,2s,0.45
Jay Scrubb,Orlando Magic,4,1,1,1,2s,0.45
Michael Carter-Williams,Orlando Magic,4,1,1,1,2s,0.45
Isaiah Jackson,Indiana Pacers,4,23,8,0.35,2s,0.45
Bennedict Mathurin,Indiana Pacers,4,52,16,0.31,2s,0.45
Aaron Nesmith,Indiana Pacers,4,17,5,0.29,2s,0.45
Terry Taylor,Indiana Pacers,4,2,0,0,2s,0.45
Tyrese Haliburton,Indiana Pacers,4,23,11,0.48,2s,0.45
Jalen Smith,Indiana Pacers,4,21,7,0.33,2s,0.45
Buddy Hield,Indiana Pacers,4,18,8,0.44,2s,0.45
Myles Turner,Indiana Pacers,4,31,18,0.58,2s,0.45
Andrew Nembhard,Indiana Pacers,4,14,5,0.36,2s,0.45
Goga Bitadze,Indiana Pacers,4,1,0,0,2s,0.45
T.J. McConnell,Indiana Pacers,4,18,4,0.22,2s,0.45
Kendall Brown,Indiana Pacers,4,2,0,0,2s,0.45
Oshae Brissett,Indiana Pacers,4,10,2,0.2,2s,0.45
Chris Duarte,Indiana Pacers,4,3,0,0,2s,0.45
Trevelin Queen,Indiana Pacers,4,1,0,0,2s,0.45
Jordan Nwora,Indiana Pacers,4,6,3,0.5,2s,0.45
George Hill,Indiana Pacers,4,1,1,1,2s,0.45
Tobias Harris,Philadelphia 76ers,4,23,12,0.52,2s,0.45
Danuel House Jr.,Philadelphia 76ers,4,2,0,0,2s,0.45
Tyrese Maxey,Philadelphia 76ers,4,16,5,0.31,2s,0.45
James Harden,Philadelphia 76ers,4,30,17,0.57,2s,0.45
Joel Embiid,Philadelphia 76ers,4,38,19,0.5,2s,0.45
P.J. Tucker,Philadelphia 76ers,4,8,5,0.63,2s,0.45
Georges Niang,Philadelphia 76ers,4,11,5,0.45,2s,0.45
De'Anthony Melton,Philadelphia 76ers,4,11,2,0.18,2s,0.45
Montrezl Harrell,Philadelphia 76ers,4,7,3,0.43,2s,0.45
Furkan Korkmaz,Philadelphia 76ers,4,3,0,0,2s,0.45
Shake Milton,Philadelphia 76ers,4,16,5,0.31,2s,0.45
Paul Reed,Philadelphia 76ers,4,6,1,0.17,2s,0.45
Matisse Thybulle,Philadelphia 76ers,4,3,2,0.67,2s,0.45
Jalen McDaniels,Philadelphia 76ers,4,3,2,0.67,2s,0.45
Dewayne Dedmon,Philadelphia 76ers,4,2,1,0.5,2s,0.45
Louis King,Philadelphia 76ers,4,1,0,0,2s,0.45
Duane Washington Jr.,Phoenix Suns,4,9,1,0.11,2s,0.45
Mikal Bridges,Phoenix Suns,4,14,3,0.21,2s,0.45
Jock Landale,Phoenix Suns,4,16,10,0.63,2s,0.45
Josh Okogie,Phoenix Suns,4,7,4,0.57,2s,0.45
Bismack Biyombo,Phoenix Suns,4,18,7,0.39,2s,0.45
Cameron Payne,Phoenix Suns,4,20,8,0.4,2s,0.45
Devin Booker,Phoenix Suns,4,28,13,0.46,2s,0.45
Damion Lee,Phoenix Suns,4,7,2,0.29,2s,0.45
Dario Saric,Phoenix Suns,4,9,6,0.67,2s,0.45
Deandre Ayton,Phoenix Suns,4,36,26,0.72,2s,0.45
Torrey Craig,Phoenix Suns,4,12,5,0.42,2s,0.45
Ish Wainright,Phoenix Suns,4,2,0,0,2s,0.45
Chris Paul,Phoenix Suns,4,6,0,0,2s,0.45
Landry Shamet,Phoenix Suns,4,2,2,1,2s,0.45
Saben Lee,Phoenix Suns,4,4,2,0.5,2s,0.45
Cameron Johnson,Phoenix Suns,4,1,0,0,2s,0.45
Terrence Ross,Phoenix Suns,4,1,1,1,2s,0.45
T.J. Warren,Phoenix Suns,4,1,0,0,2s,0.45
Kevin Durant,Phoenix Suns,4,3,2,0.67,2s,0.45
Darius Bazley,Phoenix Suns,4,2,1,0.5,2s,0.45
Jerami Grant,Portland Trail Blazers,4,25,12,0.48,2s,0.45
Jusuf Nurkic,Portland Trail Blazers,4,30,14,0.47,2s,0.45
Anfernee Simons,Portland Trail Blazers,4,20,8,0.4,2s,0.45
Damian Lillard,Portland Trail Blazers,4,23,9,0.39,2s,0.45
Greg Brown III,Portland Trail Blazers,4,2,0,0,2s,0.45
Josh Hart,Portland Trail Blazers,4,11,2,0.18,2s,0.45
Justise Winslow,Portland Trail Blazers,4,5,0,0,2s,0.45
Nassir Little,Portland Trail Blazers,4,7,4,0.57,2s,0.45
Jabari Walker,Portland Trail Blazers,4,8,2,0.25,2s,0.45
Keon Johnson,Portland Trail Blazers,4,4,1,0.25,2s,0.45
Shaedon Sharpe,Portland Trail Blazers,4,16,5,0.31,2s,0.45
Drew Eubanks,Portland Trail Blazers,4,18,12,0.67,2s,0.45
Trendon Watford,Portland Trail Blazers,4,17,11,0.65,2s,0.45
Cam Reddish,Portland Trail Blazers,4,6,4,0.67,2s,0.45
Ryan Arcidiacono,Portland Trail Blazers,4,1,1,1,2s,0.45
Kevin Knox II,Portland Trail Blazers,4,1,0,0,2s,0.45
John Butler Jr.,Portland Trail Blazers,4,2,1,0.5,2s,0.45
Shaquille Harrison,Portland Trail Blazers,4,2,1,0.5,2s,0.45
Jeenathan Williams,Portland Trail Blazers,4,1,0,0,2s,0.45
Terence Davis,Sacramento Kings,4,11,3,0.27,2s,0.45
Domantas Sabonis,Sacramento Kings,4,69,38,0.55,2s,0.45
De'Aaron Fox,Sacramento Kings,4,35,23,0.66,2s,0.45
Malik Monk,Sacramento Kings,4,33,14,0.42,2s,0.45
Kevin Huerter,Sacramento Kings,4,19,12,0.63,2s,0.45
Richaun Holmes,Sacramento Kings,4,5,3,0.6,2s,0.45
Chimezie Metu,Sacramento Kings,4,9,6,0.67,2s,0.45
Harrison Barnes,Sacramento Kings,4,29,13,0.45,2s,0.45
Keegan Murray,Sacramento Kings,4,19,3,0.16,2s,0.45
Matthew Dellavedova,Sacramento Kings,4,2,0,0,2s,0.45
Davion Mitchell,Sacramento Kings,4,11,8,0.73,2s,0.45
KZ Okpala,Sacramento Kings,4,4,2,0.5,2s,0.45
Trey Lyles,Sacramento Kings,4,9,2,0.22,2s,0.45
Kessler Edwards,Sacramento Kings,4,4,2,0.5,2s,0.45
Alex Len,Sacramento Kings,4,1,0,0,2s,0.45
PJ Dozier,Sacramento Kings,4,1,0,0,2s,0.45
Jeremy Sochan,San Antonio Spurs,4,35,9,0.26,2s,0.45
Doug McDermott,San Antonio Spurs,4,12,3,0.25,2s,0.45
Zach Collins,San Antonio Spurs,4,32,19,0.59,2s,0.45
Tre Jones,San Antonio Spurs,4,25,6,0.24,2s,0.45
Joshua Primo,San Antonio Spurs,4,2,0,0,2s,0.45
Keldon Johnson,San Antonio Spurs,4,49,24,0.49,2s,0.45
Jakob Poeltl,San Antonio Spurs,4,16,7,0.44,2s,0.45
Keita Bates-Diop,San Antonio Spurs,4,29,18,0.62,2s,0.45
Josh Richardson,San Antonio Spurs,4,2,1,0.5,2s,0.45
Isaiah Roby,San Antonio Spurs,4,5,1,0.2,2s,0.45
Devin Vassell,San Antonio Spurs,4,6,2,0.33,2s,0.45
Charles Bassey,San Antonio Spurs,4,7,4,0.57,2s,0.45
Romeo Langford,San Antonio Spurs,4,16,8,0.5,2s,0.45
Stanley Johnson,San Antonio Spurs,4,8,3,0.38,2s,0.45
Malaki Branham,San Antonio Spurs,4,18,8,0.44,2s,0.45
Dominick Barlow,San Antonio Spurs,4,5,2,0.4,2s,0.45
Blake Wesley,San Antonio Spurs,4,14,4,0.29,2s,0.45
Julian Champagnie,San Antonio Spurs,4,4,3,0.75,2s,0.45
Sandro Mamukelashvili,San Antonio Spurs,4,4,2,0.5,2s,0.45
Devonte' Graham,San Antonio Spurs,4,2,1,0.5,2s,0.45
Aleksej Pokusevski,Oklahoma City Thunder,4,7,3,0.43,2s,0.45
Luguentz Dort,Oklahoma City Thunder,4,31,13,0.42,2s,0.45
Shai Gilgeous-Alexander,Oklahoma City Thunder,4,57,18,0.32,2s,0.45
Ousmane Dieng,Oklahoma City Thunder,4,4,0,0,2s,0.45
Josh Giddey,Oklahoma City Thunder,4,65,29,0.45,2s,0.45
Tre Mann,Oklahoma City Thunder,4,15,5,0.33,2s,0.45
Darius Bazley,Oklahoma City Thunder,4,8,2,0.25,2s,0.45
Aaron Wiggins,Oklahoma City Thunder,4,23,6,0.26,2s,0.45
Jalen Williams,Oklahoma City Thunder,4,34,11,0.32,2s,0.45
Eugene Omoruyi,Oklahoma City Thunder,4,5,1,0.2,2s,0.45
Jeremiah Robinson-Earl,Oklahoma City Thunder,4,3,2,0.67,2s,0.45
Kenrich Williams,Oklahoma City Thunder,4,7,5,0.71,2s,0.45
Jaylin Williams,Oklahoma City Thunder,4,9,1,0.11,2s,0.45
Isaiah Joe,Oklahoma City Thunder,4,3,1,0.33,2s,0.45
Dario Saric,Oklahoma City Thunder,4,3,1,0.33,2s,0.45
Lindy Waters III,Oklahoma City Thunder,4,1,0,0,2s,0.45
Jared Butler,Oklahoma City Thunder,4,2,2,1,2s,0.45
Pascal Siakam,Toronto Raptors,4,59,29,0.49,2s,0.45
Precious Achiuwa,Toronto Raptors,4,15,8,0.53,2s,0.45
Scottie Barnes,Toronto Raptors,4,55,25,0.45,2s,0.45
Fred VanVleet,Toronto Raptors,4,36,13,0.36,2s,0.45
Gary Trent Jr.,Toronto Raptors,4,14,9,0.64,2s,0.45
O.G. Anunoby,Toronto Raptors,4,26,8,0.31,2s,0.45
Chris Boucher,Toronto Raptors,4,16,8,0.5,2s,0.45
Justin Champagnie,Toronto Raptors,4,1,1,1,2s,0.45
Thaddeus Young,Toronto Raptors,4,15,7,0.47,2s,0.45
Otto Porter Jr.,Toronto Raptors,4,1,1,1,2s,0.45
Dalano Banton,Toronto Raptors,4,4,1,0.25,2s,0.45
Juancho Hernangomez,Toronto Raptors,4,3,2,0.67,2s,0.45
Christian Koloko,Toronto Raptors,4,2,0,0,2s,0.45
Khem Birch,Toronto Raptors,4,1,1,1,2s,0.45
Malachi Flynn,Toronto Raptors,4,1,0,0,2s,0.45
Jeff Dowtin Jr.,Toronto Raptors,4,2,1,0.5,2s,0.45
Jakob Poeltl,Toronto Raptors,4,10,5,0.5,2s,0.45
Will Barton,Toronto Raptors,4,3,1,0.33,2s,0.45
Lauri Markkanen,Utah Jazz,4,47,26,0.55,2s,0.45
Jordan Clarkson,Utah Jazz,4,53,27,0.51,2s,0.45
Mike Conley,Utah Jazz,4,12,7,0.58,2s,0.45
Walker Kessler,Utah Jazz,4,31,20,0.65,2s,0.45
Kelly Olynyk,Utah Jazz,4,32,21,0.66,2s,0.45
Jarred Vanderbilt,Utah Jazz,4,18,8,0.44,2s,0.45
Collin Sexton,Utah Jazz,4,29,16,0.55,2s,0.45
Nickeil Alexander-Walker,Utah Jazz,4,7,2,0.29,2s,0.45
Simone Fontecchio,Utah Jazz,4,5,2,0.4,2s,0.45
Malik Beasley,Utah Jazz,4,13,3,0.23,2s,0.45
Talen Horton-Tucker,Utah Jazz,4,42,18,0.43,2s,0.45
Ochai Agbaji,Utah Jazz,4,14,6,0.43,2s,0.45
Udoka Azubuike,Utah Jazz,4,6,2,0.33,2s,0.45
Juan Toscano-Anderson,Utah Jazz,4,7,6,0.86,2s,0.45
Kris Dunn,Utah Jazz,4,17,7,0.41,2s,0.45
Micah Potter,Utah Jazz,4,1,1,1,2s,0.45
Jarrell Brantley,Utah Jazz,4,1,0,0,2s,0.45
Johnny Juzang,Utah Jazz,4,3,2,0.67,2s,0.45
Luka Samanic,Utah Jazz,4,3,1,0.33,2s,0.45
David Roddy,Memphis Grizzlies,4,18,6,0.33,2s,0.45
Tyus Jones,Memphis Grizzlies,4,18,11,0.61,2s,0.45
Santi Aldama,Memphis Grizzlies,4,15,5,0.33,2s,0.45
Brandon Clarke,Memphis Grizzlies,4,15,7,0.47,2s,0.45
Ja Morant,Memphis Grizzlies,4,59,29,0.49,2s,0.45
Desmond Bane,Memphis Grizzlies,4,38,23,0.61,2s,0.45
Steven Adams,Memphis Grizzlies,4,10,7,0.7,2s,0.45
Kennedy Chandler,Memphis Grizzlies,4,7,4,0.57,2s,0.45
Xavier Tillman,Memphis Grizzlies,4,11,4,0.36,2s,0.45
Dillon Brooks,Memphis Grizzlies,4,19,7,0.37,2s,0.45
Kenneth Lofton Jr.,Memphis Grizzlies,4,2,0,0,2s,0.45
John Konchar,Memphis Grizzlies,4,4,1,0.25,2s,0.45
Jaren Jackson Jr.,Memphis Grizzlies,4,51,32,0.63,2s,0.45
Ziaire Williams,Memphis Grizzlies,4,1,0,0,2s,0.45
Luke Kennard,Memphis Grizzlies,4,2,1,0.5,2s,0.45
Delon Wright,Washington Wizards,4,18,10,0.56,2s,0.45
Daniel Gafford,Washington Wizards,4,38,23,0.61,2s,0.45
Kyle Kuzma,Washington Wizards,4,54,35,0.65,2s,0.45
Monte Morris,Washington Wizards,4,19,8,0.42,2s,0.45
Kristaps Porzingis,Washington Wizards,4,42,18,0.43,2s,0.45
Deni Avdija,Washington Wizards,4,29,9,0.31,2s,0.45
Rui Hachimura,Washington Wizards,4,11,5,0.45,2s,0.45
Bradley Beal,Washington Wizards,4,26,7,0.27,2s,0.45
Anthony Gill,Washington Wizards,4,10,6,0.6,2s,0.45
Will Barton,Washington Wizards,4,7,2,0.29,2s,0.45
Jordan Goodwin,Washington Wizards,4,18,7,0.39,2s,0.45
Corey Kispert,Washington Wizards,4,10,6,0.6,2s,0.45
Taj Gibson,Washington Wizards,4,9,5,0.56,2s,0.45
Kendrick Nunn,Washington Wizards,4,1,0,0,2s,0.45
Xavier Cooks,Washington Wizards,4,4,1,0.25,2s,0.45
Johnny Davis,Washington Wizards,4,3,2,0.67,2s,0.45
Quenton Jackson,Washington Wizards,4,4,2,0.5,2s,0.45
Saddiq Bey,Detroit Pistons,4,19,8,0.42,2s,0.45
Jalen Duren,Detroit Pistons,4,27,12,0.44,2s,0.45
Isaiah Stewart,Detroit Pistons,4,21,8,0.38,2s,0.45
Jaden Ivey,Detroit Pistons,4,38,15,0.39,2s,0.45
Hamidou Diallo,Detroit Pistons,4,20,11,0.55,2s,0.45
Killian Hayes,Detroit Pistons,4,16,6,0.38,2s,0.45
Cade Cunningham,Detroit Pistons,4,5,2,0.4,2s,0.45
Cory Joseph,Detroit Pistons,4,10,7,0.7,2s,0.45
Bojan Bogdanovic,Detroit Pistons,4,32,17,0.53,2s,0.45
Isaiah Livers,Detroit Pistons,4,4,2,0.5,2s,0.45
Alec Burks,Detroit Pistons,4,11,5,0.45,2s,0.45
Marvin Bagley III,Detroit Pistons,4,34,18,0.53,2s,0.45
Kevin Knox II,Detroit Pistons,4,2,1,0.5,2s,0.45
Nerlens Noel,Detroit Pistons,4,1,0,0,2s,0.45
Rodney McGruder,Detroit Pistons,4,2,1,0.5,2s,0.45
James Wiseman,Detroit Pistons,4,19,10,0.53,2s,0.45
R.J. Hampton,Detroit Pistons,4,6,1,0.17,2s,0.45
Eugene Omoruyi,Detroit Pistons,4,6,1,0.17,2s,0.45
Kelly Oubre Jr.,Charlotte Hornets,4,26,7,0.27,2s,0.45
P.J. Washington,Charlotte Hornets,4,42,18,0.43,2s,0.45
Terry Rozier,Charlotte Hornets,4,24,9,0.38,2s,0.45
Dennis Smith Jr.,Charlotte Hornets,4,19,6,0.32,2s,0.45
Jalen McDaniels,Charlotte Hornets,4,15,7,0.47,2s,0.45
Nick Richards,Charlotte Hornets,4,15,5,0.33,2s,0.45
Mason Plumlee,Charlotte Hornets,4,19,10,0.53,2s,0.45
Mark Williams,Charlotte Hornets,4,6,2,0.33,2s,0.45
James Bouknight,Charlotte Hornets,4,3,0,0,2s,0.45
JT Thor,Charlotte Hornets,4,7,3,0.43,2s,0.45
Theo Maledon,Charlotte Hornets,4,10,4,0.4,2s,0.45
LaMelo Ball,Charlotte Hornets,4,20,6,0.3,2s,0.45
Kai Jones,Charlotte Hornets,4,4,0,0,2s,0.45
Bryce McGowens,Charlotte Hornets,4,4,2,0.5,2s,0.45
Gordon Hayward,Charlotte Hornets,4,10,8,0.8,2s,0.45
Svi Mykhailiuk,Charlotte Hornets,4,1,1,1,2s,0.45
Trae Young,Atlanta Hawks,5,43,12,0.28,2s,0.42
Onyeka Okongwu,Atlanta Hawks,5,17,10,0.59,2s,0.42
Dejounte Murray,Atlanta Hawks,5,31,12,0.39,2s,0.42
John Collins,Atlanta Hawks,5,21,4,0.19,2s,0.42
De'Andre Hunter,Atlanta Hawks,5,17,3,0.18,2s,0.42
Jalen Johnson,Atlanta Hawks,5,8,2,0.25,2s,0.42
Clint Capela,Atlanta Hawks,5,25,12,0.48,2s,0.42
Aaron Holiday,Atlanta Hawks,5,3,0,0,2s,0.42
Frank Kaminsky,Atlanta Hawks,5,3,3,1,2s,0.42
Trent Forrest,Atlanta Hawks,5,6,1,0.17,2s,0.42
AJ Griffin,Atlanta Hawks,5,10,7,0.7,2s,0.42
Bogdan Bogdanovic,Atlanta Hawks,5,6,4,0.67,2s,0.42
Saddiq Bey,Atlanta Hawks,5,5,3,0.6,2s,0.42
Bruno Fernando,Atlanta Hawks,5,3,3,1,2s,0.42
Tyrese Martin,Atlanta Hawks,5,1,0,0,2s,0.42
Jaylen Brown,Boston Celtics,5,45,17,0.38,2s,0.42
Grant Williams,Boston Celtics,5,16,11,0.69,2s,0.42
Malcolm Brogdon,Boston Celtics,5,25,12,0.48,2s,0.42
Jayson Tatum,Boston Celtics,5,43,20,0.47,2s,0.42
Noah Vonleh,Boston Celtics,5,1,0,0,2s,0.42
Marcus Smart,Boston Celtics,5,17,9,0.53,2s,0.42
Al Horford,Boston Celtics,5,11,6,0.55,2s,0.42
Derrick White,Boston Celtics,5,23,12,0.52,2s,0.42
Luke Kornet,Boston Celtics,5,3,3,1,2s,0.42
Payton Pritchard,Boston Celtics,5,4,2,0.5,2s,0.42
Blake Griffin,Boston Celtics,5,2,1,0.5,2s,0.42
Sam Hauser,Boston Celtics,5,3,0,0,2s,0.42
Robert Williams III,Boston Celtics,5,10,5,0.5,2s,0.42
Mike Muscala,Boston Celtics,5,2,1,0.5,2s,0.42
Justin Champagnie,Boston Celtics,5,1,0,0,2s,0.42
Jarrett Allen,Cleveland Cavaliers,5,31,15,0.48,2s,0.42
Evan Mobley,Cleveland Cavaliers,5,63,26,0.41,2s,0.42
Robin Lopez,Cleveland Cavaliers,5,10,3,0.3,2s,0.42
Caris LeVert,Cleveland Cavaliers,5,13,4,0.31,2s,0.42
Kevin Love,Cleveland Cavaliers,5,5,2,0.4,2s,0.42
Donovan Mitchell,Cleveland Cavaliers,5,26,9,0.35,2s,0.42
Cedi Osman,Cleveland Cavaliers,5,6,1,0.17,2s,0.42
Darius Garland,Cleveland Cavaliers,5,27,12,0.44,2s,0.42
Isaac Okoro,Cleveland Cavaliers,5,10,5,0.5,2s,0.42
Lamar Stevens,Cleveland Cavaliers,5,4,2,0.5,2s,0.42
Isaiah Mobley,Cleveland Cavaliers,5,1,1,1,2s,0.42
Mamadi Diakite,Cleveland Cavaliers,5,1,1,1,2s,0.42
Raul Neto,Cleveland Cavaliers,5,2,2,1,2s,0.42
Danny Green,Cleveland Cavaliers,5,1,0,0,2s,0.42
Sam Merrill,Cleveland Cavaliers,5,1,1,1,2s,0.42
Dean Wade,Cleveland Cavaliers,5,1,0,0,2s,0.42
Zion Williamson,New Orleans Pelicans,5,21,7,0.33,2s,0.42
Herbert Jones,New Orleans Pelicans,5,19,4,0.21,2s,0.42
CJ McCollum,New Orleans Pelicans,5,40,15,0.38,2s,0.42
Naji Marshall,New Orleans Pelicans,5,22,8,0.36,2s,0.42
Jose Alvarado,New Orleans Pelicans,5,19,4,0.21,2s,0.42
Jonas Valanciunas,New Orleans Pelicans,5,40,21,0.53,2s,0.42
Jaxson Hayes,New Orleans Pelicans,5,13,7,0.54,2s,0.42
Larry Nance Jr.,New Orleans Pelicans,5,15,12,0.8,2s,0.42
Brandon Ingram,New Orleans Pelicans,5,17,9,0.53,2s,0.42
Trey Murphy III,New Orleans Pelicans,5,13,6,0.46,2s,0.42
Dyson Daniels,New Orleans Pelicans,5,8,1,0.13,2s,0.42
Willy Hernangomez,New Orleans Pelicans,5,6,0,0,2s,0.42
Kira Lewis Jr.,New Orleans Pelicans,5,3,1,0.33,2s,0.42
Devonte' Graham,New Orleans Pelicans,5,2,1,0.5,2s,0.42
Josh Richardson,New Orleans Pelicans,5,1,1,1,2s,0.42
DeMar DeRozan,Chicago Bulls,5,20,9,0.45,2s,0.42
Ayo Dosunmu,Chicago Bulls,5,17,7,0.41,2s,0.42
Alex Caruso,Chicago Bulls,5,2,1,0.5,2s,0.42
Coby White,Chicago Bulls,5,7,2,0.29,2s,0.42
Andre Drummond,Chicago Bulls,5,10,5,0.5,2s,0.42
Javonte Green,Chicago Bulls,5,4,1,0.25,2s,0.42
Nikola Vucevic,Chicago Bulls,5,61,35,0.57,2s,0.42
Patrick Williams,Chicago Bulls,5,16,3,0.19,2s,0.42
Zach LaVine,Chicago Bulls,5,27,10,0.37,2s,0.42
Goran Dragic,Chicago Bulls,5,7,4,0.57,2s,0.42
Dalen Terry,Chicago Bulls,5,3,1,0.33,2s,0.42
Derrick Jones Jr.,Chicago Bulls,5,4,1,0.25,2s,0.42
Patrick Beverley,Chicago Bulls,5,6,3,0.5,2s,0.42
Terry Taylor,Chicago Bulls,5,1,1,1,2s,0.42
JaVale McGee,Dallas Mavericks,5,11,6,0.55,2s,0.42
Luka Doncic,Dallas Mavericks,5,62,38,0.61,2s,0.42
Spencer Dinwiddie,Dallas Mavericks,5,15,5,0.33,2s,0.42
Christian Wood,Dallas Mavericks,5,32,17,0.53,2s,0.42
Josh Green,Dallas Mavericks,5,13,4,0.31,2s,0.42
Dorian Finney-Smith,Dallas Mavericks,5,5,2,0.4,2s,0.42
Tim Hardaway Jr.,Dallas Mavericks,5,3,0,0,2s,0.42
Kemba Walker,Dallas Mavericks,5,1,0,0,2s,0.42
Frank Ntilikina,Dallas Mavericks,5,3,1,0.33,2s,0.42
Theo Pinson,Dallas Mavericks,5,1,0,0,2s,0.42
Dwight Powell,Dallas Mavericks,5,4,2,0.5,2s,0.42
McKinley Wright IV,Dallas Mavericks,5,3,1,0.33,2s,0.42
Kyrie Irving,Dallas Mavericks,5,19,9,0.47,2s,0.42
Justin Holiday,Dallas Mavericks,5,1,0,0,2s,0.42
Jaden Hardy,Dallas Mavericks,5,2,0,0,2s,0.42
Bruce Brown,Denver Nuggets,5,21,8,0.38,2s,0.42
Jeff Green,Denver Nuggets,5,9,7,0.78,2s,0.42
Nikola Jokic,Denver Nuggets,5,69,37,0.54,2s,0.42
Bones Hyland,Denver Nuggets,5,14,5,0.36,2s,0.42
Aaron Gordon,Denver Nuggets,5,23,4,0.17,2s,0.42
Kentavious Caldwell-Pope,Denver Nuggets,5,7,2,0.29,2s,0.42
Ish Smith,Denver Nuggets,5,4,2,0.5,2s,0.42
Christian Braun,Denver Nuggets,5,12,3,0.25,2s,0.42
Jamal Murray,Denver Nuggets,5,19,4,0.21,2s,0.42
Davon Reed,Denver Nuggets,5,2,0,0,2s,0.42
DeAndre Jordan,Denver Nuggets,5,3,0,0,2s,0.42
Michael Porter Jr.,Denver Nuggets,5,13,4,0.31,2s,0.42
Vlatko Cancar,Denver Nuggets,5,9,4,0.44,2s,0.42
Peyton Watson,Denver Nuggets,5,3,2,0.67,2s,0.42
Thomas Bryant,Denver Nuggets,5,4,2,0.5,2s,0.42
Reggie Jackson,Denver Nuggets,5,4,3,0.75,2s,0.42
Zeke Nnaji,Denver Nuggets,5,3,2,0.67,2s,0.42
Andrew Wiggins,Golden State Warriors,5,25,14,0.56,2s,0.42
Kevon Looney,Golden State Warriors,5,28,18,0.64,2s,0.42
